Who claimed that ex-governor Taylor had discussed an assassination plot with Youtsey and Howard in Howard's second trial?	23	4.6667	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	20	1	1	1	0	0	0	1	1	21	1	1	1	1	0	0	1	1	0	0	1	0	0	-8.427	-3.6	-3.527	-5.524	-3.643	-3.635	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
Who was State Caleb Powers's boss?	23	3.3333	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0	1	0	27	1	1	1	1	1	0	1	1	1	0	1	0	0	-5.925	-3.438	-3.003	-4.418	-3.41	-3.257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0
Who was associate Justice John Marshall Harlan?	23	3.6667	0	1	0	0	0	0	0	3	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0	1	0	16	1	1	0	0	0	0	1	1	1	0	1	0	0	-4.537	-3.77	-3.466	-3.923	-3.764	-3.592	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0
What is the federation's largest town and the federation's cultural, commercial, and transportation center?	24	3.0000	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	19	1	1	1	0	0	0	1	1	17	1	1	1	0	0	0	1	1	1	0	0	1	0	-3.283	-2.859	-2.632	-3.036	-3.118	-3.029	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0
What was the University of Malaya founded at in 1962?	24	2.3333	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	11	1	0	0	0	0	0	1	1	22	1	1	1	1	0	0	1	1	1	0	1	0	0	-3.562	-3.124	-3.177	-4.724	-3.361	-3.745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What are subang International Airport and Templer Park outside?	24	2.6667	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	10	1	0	0	0	0	0	1	1	21	1	1	1	1	0	0	1	1	1	0	0	1	0	-5.353	-3.463	-3.025	-3.724	-3.742	-3.508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
Where were new villages established during a long, Communist-led guerrilla insurgency under a resettlement program?	24	3.6667	0	0	1	0	0	0	0	5	1	0	0	0	0	0	1	0	17	1	1	1	0	0	0	1	1	30	1	1	1	1	1	1	1	1	1	0	1	0	0	-3.359	-3.592	-3.161	-3.288	-3.7	-3.573	0	0	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	1	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	5	1	1	1	1	1	0	1	1	0	0	0	1	0	1	0	0
What is the Sentul and Ipoh Road area the site of?	24	3.6667	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	0	12	1	0	0	0	0	0	1	1	22	1	1	1	1	0	0	1	1	1	0	0	1	0	-4.219	-3.014	-3.17	-3.722	-3.272	-3.333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What has iron foundries and engineering works and factories that process food and soap?	24	3.0000	0	0	0	0	0	0	1	6	1	0	0	0	0	0	1	0	15	1	1	0	0	0	0	1	1	24	1	1	1	1	0	0	1	1	0	0	0	1	0	-4.285	-3.47	-3.529	-4.369	-3.47	-3.614	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What is connected with nearby rubber estates?	24	2.6667	0	0	0	0	1	0	1	3	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0	1	0	13	1	1	0	0	0	0	1	1	1	0	0	1	0	-4.052	-3.24	-3.157	-3.661	-3.58	-3.318	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
Where is Cement manufactured at Rawang?	24	3.0000	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	0	21	1	1	1	1	0	0	1	1	1	0	0	1	0	-3.425	-3.856	-3.315	-2.819	-3.676	-3.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0
Who does the city's name mean?	24	2.6667	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0	1	0	30	1	1	1	1	1	1	1	1	0	0	0	1	0	-6.587	-2.743	-3.374	-5.136	-3.097	-3.538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0
What is completed in 1996?	24	2.0000	0	0	1	0	1	0	1	4	1	0	0	0	0	0	0	0	6	1	0	0	0	0	0	1	0	43	1	1	1	1	1	1	1	1	1	0	0	1	0	-4.708	-2.651	-3.303	-4.4	-3.151	-3.514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What dominate the city and the prevalence of Islamic domes and minarets's economy despite the prevalence of Islamic domes and minarets?	24	1.6667	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	23	1	1	1	1	0	0	1	1	18	1	1	1	0	0	0	1	1	0	0	0	1	0	-3.782	-3.173	-2.846	-3.197	-3.515	-3.308	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0
Who was Sir Frank Swettenham?	24	4.0000	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	6	1	0	0	0	0	0	1	0	29	1	1	1	1	1	1	1	1	1	0	1	0	0	-5.567	-3.867	-3.397	-4.115	-3.874	-3.84	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0
Who is a 400-ft- high limestone outcropping reached by hundreds of steps?	24	2.0000	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	14	1	1	0	0	0	0	1	1	42	1	1	1	1	1	1	1	1	1	0	1	0	0	-6.405	-3.367	-3.428	-4.953	-3.557	-3.585	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0
What is the commercial quarter concentrated on?	24	2.0000	0	0	0	0	1	0	0	6	1	0	0	0	0	0	1	0	8	1	0	0	0	0	0	1	0	43	1	1	1	1	1	1	1	1	1	0	0	1	0	-3.412	-2.731	-3.303	-3.165	-3.224	-3.514	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What do other educational institutions include?	24	2.3333	0	0	0	0	0	0	0	14	1	1	0	0	0	0	1	1	7	1	0	0	0	0	0	1	0	19	1	1	1	0	0	0	1	1	0	0	0	1	0	-3.106	-3.481	-3.023	-3.539	-3.521	-3.524	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
What means Muddy Confluence?	24	3.3333	0	0	0	0	0	1	1	4	1	0	0	0	0	0	0	0	5	1	0	0	0	0	0	1	0	30	1	1	1	1	1	1	1	1	0	0	0	1	0	-2.916	-3.806	-3.374	-3.085	-3.933	-3.538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What superseded Klang as the state capital in 1880?	24	4.0000	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	10	1	0	0	0	0	0	1	1	29	1	1	1	1	1	1	1	1	0	0	1	0	0	-4.256	-3.55	-3.397	-5.847	-3.694	-3.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What is Kampong Baharu one of?	24	3.0000	0	0	1	0	0	0	0	9	1	0	0	0	0	0	1	1	7	1	0	0	0	0	0	1	0	22	1	1	1	1	0	0	1	1	1	0	0	1	0	-3.871	-3.221	-3.099	-3.66	-3.484	-3.452	3	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
When did the city have its beginnings?	24	2.6667	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0	1	0	30	1	1	1	1	1	1	1	1	0	0	1	0	0	-5.078	-3.006	-3.374	-3.914	-3.18	-3.538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	3	1	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0
What does the city present?	24	2.3333	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	0	6	1	0	0	0	0	0	1	0	25	1	1	1	1	1	0	1	1	0	0	0	1	0	-3.382	-2.785	-3.276	-3.445	-3.133	-3.567	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0
Who was used widely by the media?	25	2.0000	0	0	0	0	1	0	1	3	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0	1	0	25	1	1	1	1	1	0	1	1	1	0	1	0	0	-3.822	-2.782	-2.992	-3.556	-3.033	-3.213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	4	1	1	1	1	0	0	1	1	0	0	0	0	0	0	1	0
What was Knut?	25	3.3333	0	1	0	0	0	0	0	8	1	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	36	1	1	1	1	1	1	1	1	1	0	1	0	0	-4.034	-3.028	-3.126	-3.94	-3.396	-3.509	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
Who grew?	25	1.0000	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	30	1	1	1	1	1	1	1	1	0	0	1	0	0	-8.252	-3.422	-3.034	-5.348	-3.151	-3.269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0
What did Vera suggest?	25	1.6667	0	0	0	0	1	0	0	12	1	0	0	0	0	0	1	1	5	1	0	0	0	0	0	1	0	31	1	1	1	1	1	1	1	1	0	0	1	0	0	-3.429	-3.586	-2.985	-3.817	-3.628	-3.46	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	5	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0
Who debuted to the public on 8 April 2008?	25	4.0000	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	10	1	0	0	0	0	0	1	1	19	1	1	1	0	0	0	1	1	0	0	1	0	0	-4.831	-3.527	-3.341	-3.408	-3.515	-3.559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	5	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0
What is the income from the merchandise currently going towards?	25	1.6667	0	0	0	0	0	0	0	8	1	0	0	0	0	0	1	0	11	1	0	0	0	0	0	1	1	17	1	1	1	0	0	0	1	1	1	0	0	1	0	-3.586	-2.946	-2.883	-3.352	-3.268	-3.222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	2	1	1	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
What was the income from the merchandise reported that Flocke was at at at the age of six months?	25	2.3333	0	0	0	0	0	0	0	8	1	0	0	0	0	0	1	0	20	1	1	1	0	0	0	1	1	47	1	1	1	1	1	1	1	1	1	0	1	0	0	-3.567	-2.688	-2.858	-3.393	-3.113	-3.204	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	5	1	1	1	1	1	2	1	1	0	0	0	5	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	6	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0
What did Flocke become part of when Vera was depicted along with the phrase ``Knut war gestern'' on posters for the city's metropolitan region?	25	3.6667	0	0	0	0	0	0	0	7	1	0	0	0	0	0	1	0	28	1	1	1	1	1	0	1	1	39	1	1	1	1	1	1	1	1	0	0	1	0	0	-3.779	-3.318	-3.045	-3.528	-3.536	-3.443	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	6	1	1	1	1	1	2	1	1	0	0	0	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	4	1	1	1	1	0	1	1	1	0	0	0	1	1	0	0	0
What did Ortmller claim?	25	3.6667	0	0	1	0	1	0	0	9	1	0	0	0	0	0	1	1	5	1	0	0	0	0	0	1	0	33	1	1	1	1	1	1	1	1	0	0	1	0	0	-3.766	-3.598	-3.406	-3.565	-3.671	-3.63	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0
Who was Vera referred to by Bild as?	25	2.3333	0	0	0	0	0	0	0	5	1	0	0	0	0	0	1	0	9	1	0	0	0	0	0	1	1	31	1	1	1	1	1	1	1	1	1	0	1	0	0	-3.617	-3.233	-2.985	-3.489	-3.379	-3.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0
